placeItem,placeLabel,countryItem,countryLabel
http://www.wikidata.org/entity/Q2256,Birmingham,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q873205,Bisdom Nottingham,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q875554,Bisdom Salford,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q188313,Blackburn,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q184579,Bolton,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q4940251,Bolton le Moors,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q170478,Bournemouth,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q122607,Bow,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q1013528,Brentford,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q131491,Brighton,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q23154,Bristol,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q1054923,Brits Hongkong,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q918153,Brits-Ceylon,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q146690,Brixton,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q180356,Broadway,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q2926028,Brompton,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q4974338,Brook Green,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q864668,Caithness,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q1027584,Calverley,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q385060,Camberwell,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q350,Cambridge,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q743535,Chelsea,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q2564391,Chipping,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q1065474,Chipping Norton,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q925424,Christchurch,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q146659,Clapham,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q5125871,Clapham Park,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q2376216,Clifton,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q587996,Cowes,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q1026699,Devizes,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q23156,Devon,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q23159,Dorset,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q34779,Dumbarton,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q179815,Durham,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q1610804,East Preston,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q23436,Edinburgh,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q1981740,Elham,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q1219676,Emsworth,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q21,Engeland,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q1010212,Fortrose,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q4093,Glasgow,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q383912,Glossop,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q23666,Groot-Brittannië,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q23306,Groot-Londen,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q277162,Hammersmith,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q25610,Hampstead,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q29245,Hastings,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q5685502,"Hawthorn Hill, Berkshire",http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q9681,Hertford,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q124394,Highbury,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q123947,Highgate,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q3051137,Hulme,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q125163,Islington,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q288781,Kensington,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q2321706,Kingston upon Thames,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q32508,Kingston upon Thames,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q202059,Lambeth,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q23077,Lancashire,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q24826,Liverpool,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q84,Londen,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q1626288,Long Eaton,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q238803,Maidenhead,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q18125,Manchester,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q123634,Marylebone,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q1018423,Melton Mowbray,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q19186,Middlesex,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q149688,Mill Hill,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q23109,Norfolk,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q7056086,North Meols,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q215354,Notting Hill,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q41262,Nottingham,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q23092,Nottinghamshire,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q34217,Oxford,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q124230,Paddington,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q2209469,Pendleton,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q208209,Penzance,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q203000,Perth,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q2404540,Pilling,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q28599921,Portsea,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q184090,Preston,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q1003559,Prestwich,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q161491,Reading,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q3057456,Roehampton,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q546635,Royal Leamington Spa,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q776556,Ryde,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q47952,Salford,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q743521,Scarborough,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q201970,Shrewsbury,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q7567400,South Hackney,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q1045096,South Kensington,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q79848,Southampton,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q5273898,Southwark,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q26523296,"St Edward's Convent Of Mercy, And School",http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q2065416,St Pancras,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q134902,Stoke-on-Trent,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q2449737,Stone,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q7619622,Stonyhurst,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q188304,Sunderland,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q531311,Teignmouth,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q1143278,Twickenham,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q549761,Warwick,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q189960,Westminster,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q1012502,Wick,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q163,Yorkshire,http://www.wikidata.org/entity/Q145,Verenigd Koninkrijk
http://www.wikidata.org/entity/Q632471,Archbold,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q100,Boston,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q1297,Chicago,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q747599,Covington,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q577334,Danville,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q960518,Deer Lodge,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q12439,Detroit,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q1166,Michigan,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q995533,Monroe,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q1431633,Mount Clemens,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q60,New York,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q1384,New York,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q2442951,Niles,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q233129,Peoria,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q49218,Rochester,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q486877,South Bend,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q600301,Troy,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q30,Verenigde Staten,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q1223,Washington,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q1380709,Watervliet,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q146811,Zanesville,http://www.wikidata.org/entity/Q30,Verenigde Staten
http://www.wikidata.org/entity/Q8686,Shanghai,http://www.wikidata.org/entity/Q148,Volksrepubliek China
http://www.wikidata.org/entity/Q1557796,Gwanda,http://www.wikidata.org/entity/Q954,Zimbabwe
http://www.wikidata.org/entity/Q185591,Pietermaritzburg,http://www.wikidata.org/entity/Q258,Zuid-Afrika
http://www.wikidata.org/entity/Q190959,Transvaal,http://www.wikidata.org/entity/Q258,Zuid-Afrika
http://www.wikidata.org/entity/Q258,Zuid-Afrika,http://www.wikidata.org/entity/Q258,Zuid-Afrika
http://www.wikidata.org/entity/Q62132,Lapland,http://www.wikidata.org/entity/Q34,Zweden
http://www.wikidata.org/entity/Q4191,Luzern,http://www.wikidata.org/entity/Q39,Zwitserland
http://www.wikidata.org/entity/Q39,Zwitserland,http://www.wikidata.org/entity/Q39,Zwitserland
