source,target,Type,Weight,relationshipType
Q115807960,Q2681034,Undirected,1,Geboorteplaats
Q115807960,Q1223,Undirected,1,Werklocatie
Q115807960,Q1223,Undirected,1,Woonplaats
Q123722465,Q2041336,Undirected,1,Geboorteplaats
Q123722465,Q2041336,Undirected,1,Sterfteplaats
Q123722465,Q2041336,Undirected,1,Werklocatie
Q2963326,Q31,Undirected,1,In Land
Q119699762,Q184287,Undirected,1,Sterfteplaats
Q119699762,Q184287,Undirected,1,Werklocatie
Q119699762,Q184287,Undirected,1,Geboorteplaats
Q2087117,Q12892,Undirected,1,Sterfteplaats
Q2087117,Q834850,Undirected,1,Werklocatie
Q2087117,Q12995,Undirected,1,Werklocatie
Q2087117,Q12995,Undirected,1,Geboorteplaats
Q115817263,Q12892,Undirected,1,Sterfteplaats
Q115817263,Q12994,Undirected,1,Werklocatie
Q115817263,Q2181673,Undirected,1,Werklocatie
Q115817263,Q2091146,Undirected,1,Geboorteplaats
Q120651810,Q332310,Undirected,1,Geboorteplaats
Q120651810,Q45797,Undirected,1,Werklocatie
Q64302,Q2773,Undirected,1,Geboorteplaats
Q64302,Q2966,Undirected,1,Werklocatie
Q64302,Q2079,Undirected,1,Werklocatie
Q64302,Q1726,Undirected,1,Sterfteplaats
Q64302,Q1726,Undirected,1,Werklocatie
Q115813641,Q12994,Undirected,1,Werklocatie
Q115813641,Q2863278,Undirected,1,Werklocatie
Q115813641,Q2181673,Undirected,1,Werklocatie
Q115813641,Q2181673,Undirected,1,Sterfteplaats
Q115813641,Q822783,Undirected,1,Geboorteplaats
Q115813641,Q2491546,Undirected,1,Werklocatie
Q648,Q142,Undirected,1,In Land
Q8678,Q155,Undirected,1,In Land
Q7343011,Q131491,Undirected,1,Geboorteplaats
Q7343011,Q531311,Undirected,1,Sterfteplaats
Q125472922,Q188313,Undirected,1,Geboorteplaats
Q125472922,Q1557796,Undirected,1,Sterfteplaats
Q125472922,Q185591,Undirected,1,Woonplaats
Q125472922,Q185591,Undirected,1,Werklocatie
Q113675636,Q954682,Undirected,1,Werklocatie
Q113675636,Q2085862,Undirected,1,Geboorteplaats
Q113675636,Q3110823,Undirected,1,Werklocatie
Q113675636,Q102728,Undirected,1,Werklocatie
Q113675636,Q392337,Undirected,1,Werklocatie
Q113675636,Q1924402,Undirected,1,Werklocatie
Q113675636,Q261414,Undirected,1,Sterfteplaats
Q113675636,Q506707,Undirected,1,Werklocatie
Q49218,Q30,Undirected,1,In Land
Q3057456,Q145,Undirected,1,In Land
Q9783,Q55,Undirected,1,In Land
Q2191390,Q31,Undirected,1,In Land
Q2220639,Q31,Undirected,1,In Land
Q211037,Q31,Undirected,1,In Land
Q136734381,Q12994,Undirected,1,Woonplaats
Q136734381,Q12995,Undirected,1,Sterfteplaats
Q136734381,Q211037,Undirected,1,Geboorteplaats
Q2512929,Q31,Undirected,1,In Land
Q2352516,Q31,Undirected,1,In Land
Q117244395,Q12994,Undirected,1,Geboorteplaats
Q117244395,Q12994,Undirected,1,Woonplaats
Q117244395,Q12994,Undirected,1,Sterfteplaats
Q220,Q38,Undirected,1,In Land
Q268219,Q31,Undirected,1,In Land
Q115844249,Q1991101,Undirected,1,Sterfteplaats
Q115844249,Q3049134,Undirected,1,Geboorteplaats
Q34370,Q55,Undirected,1,In Land
Q34001,Q142,Undirected,1,In Land
Q546635,Q145,Undirected,1,In Land
Q2928815,Q31,Undirected,1,In Land
Q696982,Q31,Undirected,1,In Land
Q1704244,Q31,Undirected,1,In Land
Q3453174,Q31,Undirected,1,In Land
Q1618770,Q31,Undirected,1,In Land
Q123050592,Q12994,Undirected,1,Woonplaats
Q123050592,Q12994,Undirected,1,Sterfteplaats
Q123050592,Q1361,Undirected,1,Geboorteplaats
Q123050592,Q3992,Undirected,1,Woonplaats
Q123050592,Q123634,Undirected,1,Woonplaats
Q776556,Q145,Undirected,1,In Land
Q189153,Q142,Undirected,1,In Land
Q109571087,Q142,Undirected,1,In Land
Q38298881,Q31,Undirected,1,In Land
Q1068891,Q142,Undirected,1,In Land
Q604222,Q142,Undirected,1,In Land
Q47952,Q145,Undirected,1,In Land
Q119006339,Q2660843,Undirected,1,Sterfteplaats
Q119006339,Q23159,Undirected,1,Geboorteplaats
Q22544,Q142,Undirected,1,In Land
Q116508674,Q1296,Undirected,1,Geboorteplaats
Q116508674,Q2340735,Undirected,1,Sterfteplaats
Q743521,Q145,Undirected,1,In Land
Q12887,Q31,Undirected,1,In Land
Q2392360,Q31,Undirected,1,In Land
Q911968,Q31,Undirected,1,In Land
Q263177,Q31,Undirected,1,In Land
Q1961936,Q55,Undirected,1,In Land
Q2568071,Q31,Undirected,1,In Land
Q2755150,Q31,Undirected,1,In Land
Q194037,Q31,Undirected,1,In Land
Q14331462,Q12994,Undirected,1,Werklocatie
Q14331462,Q674954,Undirected,1,Sterfteplaats
Q14331462,Q674954,Undirected,1,Werklocatie
Q14331462,Q2398408,Undirected,1,Geboorteplaats
Q14331462,Q506707,Undirected,1,Werklocatie
Q1287283,Q31,Undirected,1,In Land
Q56036025,Q2346321,Undirected,1,Geboorteplaats
Q56036025,Q2248548,Undirected,1,Werklocatie
Q56036025,Q2248548,Undirected,1,Sterfteplaats
Q8717,Q29,Undirected,1,In Land
Q8686,Q148,Undirected,1,In Land
Q201970,Q145,Undirected,1,In Land
Q54672,Q38,Undirected,1,In Land
Q116522102,Q332310,Undirected,1,Werklocatie
Q116522102,Q45797,Undirected,1,Geboorteplaats
Q116522102,Q648,Undirected,1,Werklocatie
Q116522102,Q1068891,Undirected,1,Sterfteplaats
Q116522102,Q1068891,Undirected,1,Werklocatie
Q3110841,Q31,Undirected,1,In Land
Q3475052,Q31,Undirected,1,In Land
Q667610,Q408,Undirected,1,In Land
Q2798071,Q55,Undirected,1,In Land
Q2616736,Q55,Undirected,1,In Land
Q2856296,Q55,Undirected,1,In Land
Q21764799,Q31,Undirected,1,In Land
Q2936941,Q31,Undirected,1,In Land
Q2676933,Q31,Undirected,1,In Land
Q3472219,Q31,Undirected,1,In Land
Q2354846,Q31,Undirected,1,In Land
Q2538413,Q31,Undirected,1,In Land
Q2320749,Q31,Undirected,1,In Land
Q2314032,Q31,Undirected,1,In Land
Q898394,Q31,Undirected,1,In Land
Q272243,Q31,Undirected,1,In Land
Q3181971,Q31,Undirected,1,In Land
Q2997099,Q31,Undirected,1,In Land
Q1915517,Q31,Undirected,1,In Land
Q2505670,Q31,Undirected,1,In Land
Q817372,Q31,Undirected,1,In Land
Q2528725,Q31,Undirected,1,In Land
Q1904127,Q31,Undirected,1,In Land
Q2026816,Q31,Undirected,1,In Land
Q430812,Q31,Undirected,1,In Land
Q687503,Q142,Undirected,1,In Land
Q13127,Q31,Undirected,1,In Land
Q31521097,Q31,Undirected,1,In Land
Q208793,Q142,Undirected,1,In Land
Q2262095,Q31,Undirected,1,In Land
Q688790,Q31,Undirected,1,In Land
Q2490578,Q31,Undirected,1,In Land
Q37792,Q31,Undirected,1,In Land
Q244934,Q142,Undirected,1,In Land
Q3102205,Q31,Undirected,1,In Land
Q2065987,Q55,Undirected,1,In Land
Q1901132,Q31,Undirected,1,In Land
Q612066,Q142,Undirected,1,In Land
Q116620790,Q2262095,Undirected,1,Geboorteplaats
Q116620790,Q2262095,Undirected,1,Sterfteplaats
Q125365561,Q173219,Undirected,1,Werklocatie
Q125365561,Q12995,Undirected,1,Sterfteplaats
Q125365561,Q12995,Undirected,1,Werklocatie
Q125365561,Q3453174,Undirected,1,Geboorteplaats
Q486877,Q30,Undirected,1,In Land
Q7567400,Q145,Undirected,1,In Land
Q1045096,Q145,Undirected,1,In Land
Q79848,Q145,Undirected,1,In Land
Q5273898,Q145,Undirected,1,In Land
Q39865,Q31,Undirected,1,In Land
Q122903266,Q22889,Undirected,1,Woonplaats
Q122903266,Q12994,Undirected,1,Woonplaats
Q122903266,Q288781,Undirected,1,Woonplaats
Q122903266,Q2321706,Undirected,1,Woonplaats
Q122903266,Q12995,Undirected,1,Woonplaats
Q122903266,Q84,Undirected,1,Geboorteplaats
Q122903266,Q1143278,Undirected,1,Woonplaats
Q2610272,Q31,Undirected,1,In Land
Q26523296,Q145,Undirected,1,In Land
Q2065416,Q145,Undirected,1,In Land
Q742876,Q31,Undirected,1,In Land
Q2524088,Q31,Undirected,1,In Land
Q2580670,Q31,Undirected,1,In Land
Q9005,Q31,Undirected,1,In Land
Q2684417,Q31,Undirected,1,In Land
Q3472086,Q31,Undirected,1,In Land
Q175669,Q3110823,Undirected,1,Geboorteplaats
Q175669,Q1012352,Undirected,1,Woonplaats
Q175669,Q1012352,Undirected,1,Sterfteplaats
Q175669,Q9337,Undirected,1,Werklocatie
Q175669,Q234,Undirected,1,Werklocatie
Q134902,Q145,Undirected,1,In Land
Q2449737,Q145,Undirected,1,In Land
Q7619622,Q145,Undirected,1,In Land
Q6602,Q142,Undirected,1,In Land
Q1809460,Q31,Undirected,1,In Land
Q116621828,Q12994,Undirected,1,Geboorteplaats
Q116621828,Q12994,Undirected,1,Woonplaats
Q116621828,Q2340735,Undirected,1,Woonplaats
Q116621828,Q2340735,Undirected,1,Sterfteplaats
Q188304,Q145,Undirected,1,In Land
Q3130,Q408,Undirected,1,In Land
Q123413906,Q12994,Undirected,1,Geboorteplaats
Q123413906,Q12994,Undirected,1,Woonplaats
Q123413906,Q12994,Undirected,1,Sterfteplaats
Q123413906,Q12994,Undirected,1,Werklocatie
Q56036026,Q727,Undirected,1,Werklocatie
Q56036026,Q36600,Undirected,1,Sterfteplaats
Q56036026,Q932008,Undirected,1,Geboorteplaats
Q531311,Q145,Undirected,1,In Land
Q823623,Q31,Undirected,1,In Land
Q1833538,Q31,Undirected,1,In Land
Q116620970,Q84,Undirected,1,Sterfteplaats
Q116620970,Q238803,Undirected,1,Geboorteplaats
Q116620970,Q26523296,Undirected,1,Werklocatie
Q116620970,Q189960,Undirected,1,Werklocatie
Q3100236,Q31,Undirected,1,In Land
Q115809464,Q739996,Undirected,1,Werklocatie
Q115809464,Q12994,Undirected,1,Sterfteplaats
Q115809464,Q102728,Undirected,1,Werklocatie
Q115809464,Q506707,Undirected,1,Werklocatie
Q115809464,Q506707,Undirected,1,Geboorteplaats
Q115809464,Q590398,Undirected,1,Werklocatie
Q121000890,Q204477,Undirected,1,Werklocatie
Q719358,Q239,Undirected,1,Werklocatie
Q719358,Q239,Undirected,1,Woonplaats
Q719358,Q1296,Undirected,1,Geboorteplaats
Q719358,Q12887,Undirected,1,Sterfteplaats
Q115818718,Q12994,Undirected,1,Sterfteplaats
Q115818718,Q12994,Undirected,1,Geboorteplaats
Q115818718,Q12994,Undirected,1,Woonplaats
Q115829884,Q12892,Undirected,1,Werklocatie
Q115829884,Q818804,Undirected,1,Sterfteplaats
Q115829884,Q743236,Undirected,1,Geboorteplaats
Q115829884,Q162022,Undirected,1,Werklocatie
Q7790140,Q1025511,Undirected,1,Geboorteplaats
Q7790140,Q220,Undirected,1,Sterfteplaats
Q120248482,Q18125,Undirected,1,Sterfteplaats
Q120248482,Q18125,Undirected,1,Geboorteplaats
Q261399,Q142,Undirected,1,In Land
Q116687401,Q9783,Undirected,1,Geboorteplaats
Q116687401,Q12887,Undirected,1,Woonplaats
Q1012354,Q31,Undirected,1,In Land
Q73221,Q55,Undirected,1,In Land
Q651811,Q31,Undirected,1,In Land
Q31555423,Q31,Undirected,1,In Land
Q456550,Q31,Undirected,1,In Land
Q190113,Q31,Undirected,1,In Land
Q2248548,Q31,Undirected,1,In Land
Q270633,Q31,Undirected,1,In Land
Q182481,Q142,Undirected,1,In Land
Q190959,Q193619,Undirected,1,In Land
Q190959,Q258,Undirected,1,In Land
Q600301,Q30,Undirected,1,In Land
Q1143278,Q145,Undirected,1,In Land
Q203312,Q31,Undirected,1,In Land
Q116202,Q31,Undirected,1,In Land
Q803,Q55,Undirected,1,In Land
Q9768,Q55,Undirected,1,In Land
Q125274323,Q392337,Undirected,1,Geboorteplaats
Q125274323,Q12995,Undirected,1,Woonplaats
Q125274323,Q6602,Undirected,1,Woonplaats
Q125274323,Q6602,Undirected,1,Sterfteplaats
Q24639,Q16,Undirected,1,In Land
Q2137484,Q31,Undirected,1,In Land
Q3445977,Q31,Undirected,1,In Land
Q4555175,Q31,Undirected,1,In Land
Q30,Q30,Undirected,1,In Land
Q621,Q142,Undirected,1,In Land
Q202954,Q31,Undirected,1,In Land
Q602170,Q31,Undirected,1,In Land
Q506707,Q31,Undirected,1,In Land
Q1012357,Q31,Undirected,1,In Land
Q3557112,Q12892,Undirected,1,Geboorteplaats
Q3557112,Q239,Undirected,1,Werklocatie
Q3557112,Q604222,Undirected,1,Sterfteplaats
Q115818151,Q12994,Undirected,1,Werklocatie
Q115818151,Q822748,Undirected,1,Werklocatie
Q115818151,Q12995,Undirected,1,Werklocatie
Q115818151,Q12995,Undirected,1,Sterfteplaats
Q115818151,Q213224,Undirected,1,Geboorteplaats
Q115818151,Q623310,Undirected,1,Werklocatie
Q115818151,Q2352516,Undirected,1,Werklocatie
Q115818151,Q651811,Undirected,1,Werklocatie
Q80079104,Q1963590,Undirected,1,Geboorteplaats
Q80079104,Q211037,Undirected,1,Werklocatie
Q80079104,Q318532,Undirected,1,Werklocatie
Q80079104,Q2337062,Undirected,1,Sterfteplaats
Q80079104,Q2337062,Undirected,1,Werklocatie
Q136747037,Q12994,Undirected,1,Werklocatie
Q136747037,Q2692740,Undirected,1,Werklocatie
Q136747037,Q2692740,Undirected,1,Sterfteplaats
Q136747037,Q12995,Undirected,1,Geboorteplaats
Q136747037,Q2053561,Undirected,1,Werklocatie
Q51168899,Q12995,Undirected,1,Werklocatie
Q51168899,Q822777,Undirected,1,Geboorteplaats
Q115817390,Q2789957,Undirected,1,Werklocatie
Q115817390,Q2006337,Undirected,1,Werklocatie
Q115817390,Q2006337,Undirected,1,Sterfteplaats
Q115817390,Q1827485,Undirected,1,Werklocatie
Q115817390,Q12996,Undirected,1,Werklocatie
Q115817390,Q211037,Undirected,1,Geboorteplaats
Q115817390,Q211037,Undirected,1,Werklocatie
Q118151362,Q739996,Undirected,1,Werklocatie
Q118151362,Q12994,Undirected,1,Werklocatie
Q118151362,Q12995,Undirected,1,Sterfteplaats
Q118151362,Q12995,Undirected,1,Werklocatie
Q118151362,Q651811,Undirected,1,Geboorteplaats
Q118151362,Q318532,Undirected,1,Werklocatie
Q113681935,Q2289081,Undirected,1,Geboorteplaats
Q113681935,Q12994,Undirected,1,Werklocatie
Q113681935,Q822748,Undirected,1,Werklocatie
Q113681935,Q822748,Undirected,1,Sterfteplaats
Q113681935,Q12995,Undirected,1,Werklocatie
Q113681935,Q211037,Undirected,1,Werklocatie
Q120920568,Q12995,Undirected,1,Werklocatie
Q123615494,Q478797,Undirected,1,Werklocatie
Q123615494,Q12995,Undirected,1,Geboorteplaats
Q123615494,Q12995,Undirected,1,Woonplaats
Q123615494,Q12995,Undirected,1,Sterfteplaats
Q123615494,Q12995,Undirected,1,Werklocatie
Q318418,Q31,Undirected,1,In Land
Q115823191,Q12994,Undirected,1,Werklocatie
Q115823191,Q12996,Undirected,1,Werklocatie
Q115823191,Q1952054,Undirected,1,Geboorteplaats
Q115823191,Q499588,Undirected,1,Werklocatie
Q115823191,Q2352516,Undirected,1,Sterfteplaats
Q115823191,Q2352516,Undirected,1,Werklocatie
Q115823191,Q576579,Undirected,1,Werklocatie
Q580227,Q31,Undirected,1,In Land
Q125394996,Q2708072,Undirected,1,Geboorteplaats
Q125394996,Q3110823,Undirected,1,Sterfteplaats
Q456495,Q31,Undirected,1,In Land
Q120629807,Q2488256,Undirected,1,Geboorteplaats
Q120629807,Q118958,Undirected,1,Werklocatie
Q125544971,Q739996,Undirected,1,Woonplaats
Q125544971,Q12994,Undirected,1,Geboorteplaats
Q125544971,Q192859,Undirected,1,Woonplaats
Q125544971,Q430812,Undirected,1,Woonplaats
Q125544971,Q228685,Undirected,1,Woonplaats
Q284691,Q31,Undirected,1,In Land
Q9337,Q31,Undirected,1,In Land
Q234,Q31,Undirected,1,In Land
Q234,Q142,Undirected,1,In Land
Q234,Q55,Undirected,1,In Land
Q1411366,Q31,Undirected,1,In Land
Q2693056,Q31,Undirected,1,In Land
Q641313,Q142,Undirected,1,In Land
Q10084,Q55,Undirected,1,In Land
Q1999262,Q31,Undirected,1,In Land
Q2658385,Q31,Undirected,1,In Land
Q848324,Q55,Undirected,1,In Land
Q72946,Q31,Undirected,1,In Land
Q2358119,Q31,Undirected,1,In Land
Q1367576,Q55,Undirected,1,In Land
Q911983,Q31,Undirected,1,In Land
Q587906,Q31,Undirected,1,In Land
Q3110836,Q31,Undirected,1,In Land
Q322106,Q350,Undirected,1,Sterfteplaats
Q322106,Q350,Undirected,1,Werklocatie
Q322106,Q84,Undirected,1,Geboorteplaats
Q2629754,Q31,Undirected,1,In Land
Q204547,Q31,Undirected,1,In Land
Q55453014,Q408,Undirected,1,In Land
Q549761,Q145,Undirected,1,In Land
Q1223,Q30,Undirected,1,In Land
Q1380709,Q30,Undirected,1,In Land
Q23661,Q664,Undirected,1,In Land
Q1354834,Q31,Undirected,1,In Land
Q2091146,Q31,Undirected,1,In Land
Q318532,Q31,Undirected,1,In Land
Q1356,Q668,Undirected,1,In Land
Q1113,Q31,Undirected,1,In Land
Q475931,Q31,Undirected,1,In Land
Q2107664,Q31,Undirected,1,In Land
Q2006454,Q31,Undirected,1,In Land
Q189960,Q145,Undirected,1,In Land
Q2231539,Q31,Undirected,1,In Land
Q2556717,Q31,Undirected,1,In Land
Q643980,Q31,Undirected,1,In Land
Q392343,Q31,Undirected,1,In Land
Q730801,Q31,Undirected,1,In Land
Q1012502,Q145,Undirected,1,In Land
Q339395,Q31,Undirected,1,In Land
Q488688,Q31,Undirected,1,In Land
Q1721,Q183,Undirected,1,In Land
Q2174414,Q31,Undirected,1,In Land
Q29019503,Q1296,Undirected,1,Geboorteplaats
Q29019503,Q1296,Undirected,1,Werklocatie
Q29019503,Q1296,Undirected,1,Woonplaats
Q29019503,Q43631,Undirected,1,Werklocatie
Q29019503,Q43631,Undirected,1,Woonplaats
Q29019503,Q34370,Undirected,1,Werklocatie
Q29019503,Q34370,Undirected,1,Woonplaats
Q29019503,Q848324,Undirected,1,Sterfteplaats
Q18093100,Q36600,Undirected,1,Sterfteplaats
Q18093100,Q749,Undirected,1,Werklocatie
Q18093100,Q2195310,Undirected,1,Geboorteplaats
Q18093100,Q34370,Undirected,1,Werklocatie
Q18093100,Q73221,Undirected,1,Werklocatie
Q132679,Q25279,Undirected,1,In Land
Q118644563,Q184579,Undirected,1,Werklocatie
Q118644563,Q100,Undirected,1,Sterfteplaats
Q118644563,Q2564391,Undirected,1,Geboorteplaats
Q118644563,Q24826,Undirected,1,Werklocatie
Q2062803,Q2256,Undirected,1,Werklocatie
Q2062803,Q12994,Undirected,1,Werklocatie
Q2062803,Q12994,Undirected,1,Woonplaats
Q2062803,Q146659,Undirected,1,Woonplaats
Q2062803,Q84,Undirected,1,Sterfteplaats
Q2062803,Q123634,Undirected,1,Geboorteplaats
Q2062803,Q1045096,Undirected,1,Werklocatie
Q125535061,Q1425428,Undirected,1,Geboorteplaats
Q125535061,Q1425428,Undirected,1,Woonplaats
Q125535061,Q1425428,Undirected,1,Sterfteplaats
Q125535061,Q12994,Undirected,1,Woonplaats
Q125535061,Q102728,Undirected,1,Woonplaats
Q120471627,Q179815,Undirected,1,Werklocatie
Q118766019,Q12994,Undirected,1,Woonplaats
Q118766019,Q12994,Undirected,1,Sterfteplaats
Q118766019,Q1761,Undirected,1,Geboorteplaats
Q1817149,Q31,Undirected,1,In Land
Q576579,Q31,Undirected,1,In Land
Q735797,Q31,Undirected,1,In Land
Q1939661,Q31,Undirected,1,In Land
Q839037,Q31,Undirected,1,In Land
Q2227700,Q31,Undirected,1,In Land
Q1164598,Q55,Undirected,1,In Land
Q670807,Q142,Undirected,1,In Land
Q840935,Q31,Undirected,1,In Land
Q2041336,Q31,Undirected,1,In Land
Q3110832,Q31,Undirected,1,In Land
Q3012273,Q31,Undirected,1,In Land
Q163,Q145,Undirected,1,In Land
Q1012476,Q27,Undirected,1,In Land
Q2017210,Q31,Undirected,1,In Land
Q146811,Q30,Undirected,1,In Land
Q2316093,Q31,Undirected,1,In Land
Q184287,Q31,Undirected,1,In Land
Q3474073,Q31,Undirected,1,In Land
Q388115,Q31,Undirected,1,In Land
Q14062,Q31,Undirected,1,In Land
Q2161674,Q31,Undirected,1,In Land
Q1160270,Q142,Undirected,1,In Land
Q1152274,Q142,Undirected,1,In Land
Q3110851,Q31,Undirected,1,In Land
Q2337062,Q31,Undirected,1,In Land
Q204477,Q31,Undirected,1,In Land
Q218497,Q31,Undirected,1,In Land
Q219827,Q31,Undirected,1,In Land
Q133769,Q31,Undirected,1,In Land
Q214154,Q31,Undirected,1,In Land
Q258,Q258,Undirected,1,In Land
Q228685,Q31,Undirected,1,In Land
Q116620896,Q822783,Undirected,1,Sterfteplaats
Q116620896,Q822783,Undirected,1,Geboorteplaats
Q244513,Q31,Undirected,1,In Land
Q39,Q39,Undirected,1,In Land
Q590398,Q31,Undirected,1,In Land
Q120514200,Q332310,Undirected,1,Geboorteplaats
Q120514200,Q332310,Undirected,1,Sterfteplaats
Q1425428,Q145,Undirected,1,Stad ligt in land
Q5125864,Q145,Undirected,1,Stad ligt in land
Q5688340,Q145,Undirected,1,Stad ligt in land
Q67574558,Q145,Undirected,1,Stad ligt in land
Q7650196,Q145,Undirected,1,Stad ligt in land
Q7683408,Q833,Undirected,1,Stad ligt in land
Q1809061,Q55,Undirected,1,Stad ligt in land
Q2766547,Q55,Undirected,1,Stad ligt in land
Q2603716,Q31,Undirected,1,Stad ligt in land
Q13121,Q31,Undirected,1,Stad ligt in land
Q300970,Q31,Undirected,1,Stad ligt in land
Q955,Q55,Undirected,1,Stad ligt in land
Q273442,Q31,Undirected,1,Stad ligt in land
Q2750562,Q31,Undirected,1,Stad ligt in land
Q2751461,Q31,Undirected,1,Stad ligt in land
Q95096,Q31,Undirected,1,Stad ligt in land
Q36405,Q145,Undirected,1,Stad ligt in land
Q1622949,Q145,Undirected,1,Stad ligt in land
Q301745,Q31,Undirected,1,Stad ligt in land
Q47465,Q142,Undirected,1,Stad ligt in land
Q1017,Q183,Undirected,1,Stad ligt in land
Q661993,Q31,Undirected,1,Stad ligt in land
Q448840,Q31,Undirected,1,Stad ligt in land
Q727,Q55,Undirected,1,Stad ligt in land
Q9899,Q55,Undirected,1,Stad ligt in land
Q12886,Q31,Undirected,1,Stad ligt in land
Q499594,Q31,Undirected,1,Stad ligt in land
Q126898,Q142,Undirected,1,Stad ligt in land
Q12892,Q31,Undirected,1,Stad ligt in land
Q614274,Q31,Undirected,1,Stad ligt in land
Q724577,Q31,Undirected,1,Stad ligt in land
Q632471,Q30,Undirected,1,Stad ligt in land
Q639974,Q31,Undirected,1,Stad ligt in land
Q414,Q414,Undirected,1,Stad ligt in land
Q716658,Q145,Undirected,1,Stad ligt in land
Q2741141,Q31,Undirected,1,Stad ligt in land
Q3474562,Q31,Undirected,1,Stad ligt in land
Q739996,Q31,Undirected,1,Stad ligt in land
Q408,Q408,Undirected,1,Stad ligt in land
Q177133,Q31,Undirected,1,Stad ligt in land
Q842943,Q31,Undirected,1,Stad ligt in land
Q2878342,Q31,Undirected,1,Stad ligt in land
Q723651,Q31,Undirected,1,Stad ligt in land
Q17856,Q408,Undirected,1,Stad ligt in land
Q1492,Q29,Undirected,1,Stad ligt in land
Q4865580,Q145,Undirected,1,Stad ligt in land
Q22889,Q145,Undirected,1,Stad ligt in land
Q4869146,Q145,Undirected,1,Stad ligt in land
Q705013,Q31,Undirected,1,Stad ligt in land
Q41890,Q145,Undirected,1,Stad ligt in land
Q2660843,Q145,Undirected,1,Stad ligt in land
Q687921,Q31,Undirected,1,Stad ligt in land
Q2789957,Q31,Undirected,1,Stad ligt in land
Q10686,Q145,Undirected,1,Stad ligt in land
Q332310,Q142,Undirected,1,Stad ligt in land
Q2346906,Q31,Undirected,1,Stad ligt in land
Q79980,Q668,Undirected,1,Stad ligt in land
Q708708,Q183,Undirected,1,Stad ligt in land
Q818804,Q31,Undirected,1,Stad ligt in land
Q2896939,Q31,Undirected,1,Stad ligt in land
Q334301,Q142,Undirected,1,Stad ligt in land
Q49345973,Q142,Undirected,1,Stad ligt in land
Q83407,Q31,Undirected,1,Stad ligt in land
Q242407,Q31,Undirected,1,Stad ligt in land
Q793584,Q31,Undirected,1,Stad ligt in land
Q64,Q183,Undirected,1,Stad ligt in land
Q1988823,Q31,Undirected,1,Stad ligt in land
Q270644,Q31,Undirected,1,Stad ligt in land
Q2636574,Q31,Undirected,1,Stad ligt in land
Q2289081,Q31,Undirected,1,Stad ligt in land
Q2480040,Q31,Undirected,1,Stad ligt in land
Q851718,Q145,Undirected,1,Stad ligt in land
Q2371714,Q31,Undirected,1,Stad ligt in land
Q2412352,Q55,Undirected,1,Stad ligt in land
Q2256,Q145,Undirected,1,Stad ligt in land
Q873205,Q145,Undirected,1,Stad ligt in land
Q875554,Q145,Undirected,1,Stad ligt in land
Q2708072,Q31,Undirected,1,Stad ligt in land
Q188313,Q145,Undirected,1,Stad ligt in land
Q328104,Q31,Undirected,1,Stad ligt in land
Q890339,Q31,Undirected,1,Stad ligt in land
Q184579,Q145,Undirected,1,Stad ligt in land
Q4940251,Q145,Undirected,1,Stad ligt in land
Q586,Q183,Undirected,1,Stad ligt in land
Q954682,Q31,Undirected,1,Stad ligt in land
Q723972,Q31,Undirected,1,Stad ligt in land
Q834850,Q31,Undirected,1,Stad ligt in land
Q499609,Q31,Undirected,1,Stad ligt in land
Q1021461,Q31,Undirected,1,Stad ligt in land
Q100,Q30,Undirected,1,Stad ligt in land
Q217216,Q31,Undirected,1,Stad ligt in land
Q81997,Q142,Undirected,1,Stad ligt in land
Q170478,Q145,Undirected,1,Stad ligt in land
Q2854293,Q31,Undirected,1,Stad ligt in land
Q1987052,Q55,Undirected,1,Stad ligt in land
Q122607,Q145,Undirected,1,Stad ligt in land
Q693513,Q31,Undirected,1,Stad ligt in land
Q2773,Q183,Undirected,1,Stad ligt in land
Q742920,Q31,Undirected,1,Stad ligt in land
Q1013528,Q145,Undirected,1,Stad ligt in land
Q12193,Q142,Undirected,1,Stad ligt in land
Q2510121,Q31,Undirected,1,Stad ligt in land
Q131491,Q145,Undirected,1,Stad ligt in land
Q34932,Q408,Undirected,1,Stad ligt in land
Q23154,Q145,Undirected,1,Stad ligt in land
Q1054923,Q145,Undirected,1,Stad ligt in land
Q918153,Q145,Undirected,1,Stad ligt in land
Q129286,Q8680,Undirected,1,Stad ligt in land
Q146690,Q145,Undirected,1,Stad ligt in land
Q180356,Q145,Undirected,1,Stad ligt in land
Q2926028,Q145,Undirected,1,Stad ligt in land
Q4974338,Q145,Undirected,1,Stad ligt in land
Q12994,Q31,Undirected,1,Stad ligt in land
Q239,Q31,Undirected,1,Stad ligt in land
Q1486,Q414,Undirected,1,Stad ligt in land
Q202309,Q31,Undirected,1,Stad ligt in land
Q2928134,Q31,Undirected,1,Stad ligt in land
Q516951,Q27,Undirected,1,Stad ligt in land
Q864668,Q145,Undirected,1,Stad ligt in land
Q1348,Q668,Undirected,1,Stad ligt in land
Q1027584,Q145,Undirected,1,Stad ligt in land
Q385060,Q145,Undirected,1,Stad ligt in land
Q350,Q145,Undirected,1,Stad ligt in land
Q16,Q16,Undirected,1,Stad ligt in land
Q743535,Q145,Undirected,1,Stad ligt in land
Q1297,Q30,Undirected,1,Stad ligt in land
Q29520,,Undirected,1,Stad ligt in land
Q2564391,Q145,Undirected,1,Stad ligt in land
Q1065474,Q145,Undirected,1,Stad ligt in land
Q925424,Q145,Undirected,1,Stad ligt in land
