ID,Label,Type,Image,birthPlaceLabel,copybirthplace,coordinate location,coordinate location 1,Final Latitude,coordinate location 2,Final Longitude,birthCountryLabel,deathPlaceLabel,deathCountryLabel,Samengestelde werkplaatsen,Samengestelde woonplaatsen,Bijhorendland,BijhorendlandLabel,CopyID,Latitude,Longitude
Q9681,Hertford,Place,,,,,,51.795,,-0.078,,,,,,Q145,Verenigd Koninkrijk,Hertford,51.795,-0.078
Q3110823,Heule,Place,,,,,,50.8428,,3.2353,,,,,,Q31,België,Heule,50.8428,3.2353
Q1966966,Heusden,Place,,,,,,51.035,,5.2819,,,,,,Q31,België,Heusden,51.035,5.2819
Q9845,Heusden,Place,,,,,,51.69975,,5.16598,,,,,,Q31,België,Heusden,51.69975,5.16598
Q124394,Highbury,Place,,,,,,,,,,,,,,Q145,Verenigd Koninkrijk,Q124394,,
Q123947,Highgate,Place,,,,,,51.5716,,-0.1448,,,,,,Q145,Verenigd Koninkrijk,Highgate,51.5716,-0.1448
Q9934,Hilversum,Place,,,,,,52.23,,5.18,,,,,,Q55,Nederland,Hilversum,52.23,5.18
Q267663,Hoboken,Place,,,,,,51.1736,,4.3483,,,,,,Q31,België,Hoboken,51.1736,4.3483
Q207095,Hoei,Place,,,,,,50.516666666667,,5.2333333333333,,,,,,Q31,België,Huy,50.516666666667,5.2333333333333
Q641278,Hoeilaart,Place,,,,,,50.766666666667,,4.4666666666667,,,,,,Q31,België,Hoeilaart,50.766666666667,4.4666666666667
Q2004020,Hofstade,Place,,,,,,50.9914,,4.4928,,,,,,Q31,België,Hofstade,50.9914,4.4928
Q696907,Hooglede,Place,,,,,,50.9781,,3.0817,,,,,,Q31,België,Hooglede,50.9781,3.0817
Q724638,Hoogstraten,Place,,,,,,51.40083333333333,,4.761111111111111,,,,,,Q31,België,Hoogstraten,51.40083333333333,4.761111111111111
Q1840847,Houtem,Place,,,,,,51.0092,,2.6083,,,,,,Q31,België,Houthem,51.0092,2.6083
Q696942,Houthulst,Place,,,,,,50.9783,,2.9506,,,,,,Q31,België,Houthulst,50.9783,2.9506
Q3051137,Hulme,Place,,,,,,53.4636,,-2.25,,,,,,Q145,Verenigd Koninkrijk,Hulme,53.4636,-2.25
Q1990660,Hulste,Place,,,,,,50.8819,,3.2958,,,,,,Q31,België,Hulste,50.8819,3.2958
Q189,IJsland,Place,,,,,,65,,-19,,,,,,Q189,IJsland,Iceland,65,-19
Q281181,Ichtegem,Place,,,,,,51.1,,3,,,,,,Q31,België,Ichtegem,51.1,3
Q102728,Ieper,Place,,,,,,50.850833333333334,,2.885,,,,,,Q31,België,Ypres,50.850833333333334,2.885
Q213137,Indië,Place,,,,,,,,,,,,,,#N/A,,Q213137,,
Q822748,Ingelmunster,Place,,,,,,50.9208,,3.2533,,,,,,Q31,België,Ingelmunster,50.9208,3.2533
Q1012352,Ingooigem,Place,,,,,,50.8192,,3.4319,,,,,,Q31,België,Ingooigem,50.8192,3.4319
Q125163,Islington,Place,,,,,,,,,,,,,,Q145,Verenigd Koninkrijk,Q125163,,
Q38,Italië,Place,,,,,,42.5,,12.5,,,,,,Q38,Italië,Italy,42.5,12.5
Q392337,Izegem,Place,,,,,,50.9172,,3.215,,,,,,Q31,België,Izegem,50.9172,3.215
Q2551514,Jelsum,Place,,,,,,53.2344,,5.7844,,,,,,Q55,Nederland,Jelsum,53.2344,5.7844
Q2863278,Jonkershove,Place,,,,,,,,,,,,,,Q31,België,Q2863278,,
Q2333747,Kachtem,Place,,,,,,50.9317,,3.1919,,,,,,Q31,België,Kachtem,50.9317,3.1919
Q492453,Kampenhout,Place,,,,,,50.94131,,4.54958,,,,,,Q31,België,Kampenhout,50.94131,4.54958
Q203197,Kandy,Place,,,,,,7.293055555555555,,80.635,,,,,,Q854,Sri Lanka,Kandy,7.293055555555555,80.635
Q111434472,Kasteel Ter Beken,Place,,,,,,,,,,,,,,Q31,België,Q111434472,,
Q705020,Kaster,Place,,,,,,50.8136,,3.4942,,,,,,Q31,België,Kaster,50.8136,3.4942
Q3181967,Keiem,Place,,,,,,51.0819,,2.8844,,,,,,Q31,België,Keiem,51.0819,2.8844
Q1024880,Kemmel,Place,,,,,,50.7833,,2.8269,,,,,,Q31,België,Kemmel,50.7833,2.8269
Q288781,Kensington,Place,,,,,,,,,,,,,,Q145,Verenigd Koninkrijk,Q288781,,
Q1012349,Kerkhove,Place,,,,,,50.7983,,3.5008,,,,,,Q31,België,Kerkhove,50.7983,3.5008
Q3195527,Kersbeek-Miskom,Place,,,,,,50.885,,4.9947,,,,,,Q31,België,Kersbeek-Miskom,50.885,4.9947
Q951571,Kessel-Lo,Place,,,,,,50.9,,4.75,,,,,,Q31,België,Kessel-Lo,50.9,4.75
Q6403209,Khushpur,Place,,,,,,,,,,,,,,Q843,Pakistan,Q6403209,,
Q15238339,Kibanga,Place,,,,,,,,,,,,,,Q974,Congo-Kinshasa,Q15238339,,
Q13123333,Kibanga,Place,,,,,,,,,,,,,,Q974,Congo-Kinshasa,Kibanga,,
Q3196450,Kieldrecht,Place,,,,,,51.29,,4.1758,,,,,,Q31,België,Kieldrecht,51.29,4.1758
Q623382,Killarney,Place,,,,,,,,,,,,,,Q27,Ierland,Q623382,,
Q32508,Kingston upon Thames,Place,,,,,,51.408333333333,,-0.30527777777778,,,,,,Q145,Verenigd Koninkrijk,Royal Borough of Kingston upon Thames,51.408333333333,-0.30527777777778
Q2321706,Kingston upon Thames,Place,,,,,,,,,,,,,,Q145,Verenigd Koninkrijk,Q2321706,,
Q3838,Kinshasa,Place,,,,,,-4.321944444444444,,15.311944444444444,,,,,,Q974,Congo-Kinshasa,Kinshasa,-4.321944444444444,15.311944444444444
Q498655,Klemskerke,Place,,,,,,51.2425,,3.0242,,,,,,Q31,België,Klemskerke,51.2425,3.0242
Q1937157,Klerken,Place,,,,,,50.9978,,2.9056,,,,,,Q31,België,Klerken,50.9978,2.9056
Q912069,Knesselare,Place,,,,,,51.1389,,3.4139,,,,,,Q31,België,Knesselare,51.1389,3.4139
Q822795,Koekelare,Place,,,,,,51.0906,,2.9803,,,,,,Q31,België,Koekelare,51.0906,2.9803
Q2463781,Komen,Place,,,,,,50.7683,,2.9983,,,,,,Q31,België,Comines,50.7683,2.9983
Q76048,Kongo-Vrijstaat,Place,,,,,,-5.854722222222222,,13.056666666666667,,,,,,#N/A,,Congo Free State,-5.854722222222222,13.056666666666667
Q2731701,Kooigem,Place,,,,,,50.7392,,3.3306,,,,,,Q31,België,Kooigem,50.7392,3.3306
Q2746117,Koolkerke,Place,,,,,,51.2417,,3.2497,,,,,,Q31,België,Koolkerke,51.2417,3.2497
Q2181673,Koolskamp,Place,,,,,,51.0019,,3.21,,,,,,Q31,België,Koolskamp,51.0019,3.21
Q3198907,Korbeek-Lo,Place,,,,,,50.86083333,,4.76277778,,,,,,Q31,België,Korbeek-Lo,50.86083333,4.76277778
Q822763,Kortemark,Place,,,,,,51.0286,,3.0444,,,,,,Q31,België,Kortemark,51.0286,3.0444
Q12995,Kortrijk,Place,,,,,,50.8275,,3.265833333333333,,,,,,Q31,België,Kortrijk,50.8275,3.265833333333333
Q21767298,Kortrijk,Place,,,,,,,,,,,,,,Q31,België,Q21767298,,
Q817375,Kruishoutem,Place,,,,,,50.9,,3.5333333333333,,,,,,Q31,België,Kruishoutem,50.9,3.5333333333333
Q731501,Kuurne,Place,,,,,,50.8519,,3.2861,,,,,,Q31,België,Kuurne,50.8519,3.2861
Q11739,Lahore,Place,,,,,,31.549722222222,,74.343611111111,,,,,,Q843,Pakistan,Lahore,31.549722222222,74.343611111111
Q202059,Lambeth,Place,,,,,,51.460833333333,,-0.11638888888889,,,,,,Q145,Verenigd Koninkrijk,London Borough of Lambeth,51.460833333333,-0.11638888888889
Q23077,Lancashire,Place,,,,,,53.8,,-2.6,,,,,,Q145,Verenigd Koninkrijk,Lancashire,53.8,-2.6
Q943502,Landen,Place,,,,,,50.7547,,5.0814,,,,,,Q31,België,Landen,50.7547,5.0814
Q726498,Langemark,Place,,,,,,50.9133,,2.9181,,,,,,Q31,België,Langemark,50.9133,2.9181
Q62132,Lapland,Place,,,,,,67.9,,18.5167,,,,,,Q33,Finland,Sápmi,67.9,18.5167
Q2127148,Lauwe,Place,,,,,,50.7944,,3.1889,,,,,,Q31,België,Lauwe,50.7944,3.1889
Q2802143,Ledeberg,Place,,,,,,51.0356,,3.7422,,,,,,Q31,België,Ledeberg,51.0356,3.7422
Q735842,Ledegem,Place,,,,,,50.8531,,3.1267,,,,,,Q31,België,Ledegem,50.8531,3.1267
Q25390,Leeuwarden,Place,,,,,,53.2,,5.7833333333333,,,,,,Q55,Nederland,Leeuwarden,53.2,5.7833333333333
Q1827485,Leffinge,Place,,,,,,51.175,,2.8789,,,,,,Q31,België,Leffinge,51.175,2.8789
Q43631,Leiden,Place,,,,,,52.16,,4.49,,,,,,Q55,Nederland,Leiden,52.16,4.49
Q2079,Leipzig,Place,,,,,,51.3406321,,12.3747329,,,,,,Q183,Duitsland,Leipzig,51.3406321,12.3747329
Q12993,Lembeke,Place,,,,,,51.1939,,3.6328,,,,,,Q31,België,Lembeke,51.1939,3.6328
Q696887,Lendelede,Place,,,,,,50.8858,,3.2372,,,,,,Q31,België,Lendelede,50.8858,3.2372
Q736120,Leopoldsburg,Place,,,,,,51.1169,,5.2558,,,,,,Q31,België,Leopoldsburg,51.1169,5.2558
Q690948,Lettelingen,Place,,,,,,50.6892,,4.0842,,,,,,Q31,België,Petit-Enghien,50.6892,4.0842
Q118958,Leuven,Place,,,,,,50.8775,,4.704444,,,,,,Q31,België,Leuven,50.8775,4.704444
Q696871,Lichtervelde,Place,,,,,,51.033333333333,,3.1333333333333,,,,,,Q31,België,Lichtervelde,51.033333333333,3.1333333333333
Q12460,Lier,Place,,,,,,51.13111111111111,,4.5697222222222225,,,,,,Q31,België,Lier,51.13111111111111,4.5697222222222225
Q1025511,Ligny-lès-Aire,Place,,,,,,50.556388888889,,2.3458333333333,,,,,,Q142,Frankrijk,Ligny-lès-Aire,50.556388888889,2.3458333333333
Q133315,Limerick,Place,,,,,,52.6653,,-8.6238,,,,,,Q27,Ierland,Limerick,52.6653,-8.6238
Q2049606,Linden,Place,,,,,,50.8833,,4.7667,,,,,,Q31,België,Linden,50.8833,4.7667
Q1924402,Lissewege,Place,,,,,,51.2936,,3.1922,,,,,,Q31,België,Lissewege,51.2936,3.1922
Q24826,Liverpool,Place,,,,,,53.407222222222224,,-2.9916666666666667,,,,,,Q145,Verenigd Koninkrijk,Liverpool,53.407222222222224,-2.9916666666666667
Q2791245,Lo,Place,,,,,,50.9803,,2.7483,,,,,,Q31,België,Lo,50.9803,2.7483
Q822790,Lo-Reninge,Place,,,,,,50.983333333333,,2.75,,,,,,Q31,België,Lo-Reninge,50.983333333333,2.75
Q735827,Lochristi,Place,,,,,,51.0953,,3.8325,,,,,,Q31,België,Lochristi,51.0953,3.8325
Q2132237,Loker,Place,,,,,,50.7814,,2.7736,,,,,,Q31,België,Loker,50.7814,2.7736
Q1998586,Loksbergen,Place,,,,,,50.9342,,5.0694,,,,,,Q31,België,Loksbergen,50.9342,5.0694
Q84,Londen,Place,,,,,,51.507222222222,,-0.1275,,,,,,Q145,Verenigd Koninkrijk,London,51.507222222222,-0.1275
Q587819,Londerzeel,Place,,,,,,51,,4.3,,,,,,Q31,België,Londerzeel,51,4.3
Q1626288,Long Eaton,Place,,,,,,,,,,,,,,Q145,Verenigd Koninkrijk,Q1626288,,
Q274325,Loos,Place,,,,,,50.612222222222,,3.0136111111111,,,,,,Q142,Frankrijk,Loos,50.612222222222,3.0136111111111
Q2340735,Loppem,Place,,,,,,51.1542,,3.1903,,,,,,Q31,België,Loppem,51.1542,3.1903
Q3475001,Lotenhulle,Place,,,,,,51.05,,3.46,,,,,,Q31,België,Lotenhulle,51.05,3.46
Q840968,Lovendegem,Place,,,,,,51.095,,3.6056,,,,,,Q31,België,Lovendegem,51.095,3.6056
Q3992,Luik,Place,,,,,,50.639722222222225,,5.570555555555556,,,,,,Q31,België,Liège,50.639722222222225,5.570555555555556
Q261414,Lumbres,Place,,,,,,50.705277777778,,2.1205555555556,,,,,,Q142,Frankrijk,Lumbres,50.705277777778,2.1205555555556
Q4191,Luzern,Place,,,,,,47.0523,,8.3059,,,,,,Q39,Zwitserland,Lucerne,47.0523,8.3059
Q932008,Maarssen,Place,,,,,,52.1408,,5.0394,,,,,,Q55,Nederland,Maarssen,52.1408,5.0394
Q1309,Maastricht,Place,,,,,,50.866666666667,,5.6833333333333,,,,,,Q55,Nederland,Maastricht,50.866666666667,5.6833333333333
Q3234954,Machelen,Place,,,,,,50.959444444444,,3.4861111111111,,,,,,Q31,België,Machelen,50.959444444444,3.4861111111111
Q2807,Madrid,Place,,,,,,40.41694444444445,,-3.703333333333333,,,,,,Q29,Spanje,Madrid,40.41694444444445,-3.703333333333333
Q238803,Maidenhead,Place,,,,,,,,,,,,,,Q145,Verenigd Koninkrijk,Q238803,,
Q498858,Maillane,Place,,,,,,43.832777777778,,4.7819444444444,,,,,,Q142,Frankrijk,Maillane,43.832777777778,4.7819444444444
Q12896,Maldegem,Place,,,,,,51.2089,,3.4464,,,,,,Q31,België,Maldegem,51.2089,3.4464
Q18125,Manchester,Place,,,,,,53.466666666667,,-2.2333333333333,,,,,,Q145,Verenigd Koninkrijk,Manchester,53.466666666667,-2.2333333333333
Q13581283,Maredsous,Place,,,,,,,,,,,,,,Q31,België,Q13581283,,
Q100037,Margraten,Place,,,,,,50.816666666667,,5.8166666666667,,,,,,Q55,Nederland,Margraten,50.816666666667,5.8166666666667
Q13815099,Maria-Aalter,Place,,,,,,,,,,,,,,Q31,België,Q13815099,,
Q1015356,Mariakerke,Place,,,,,,51.0717,,3.6733,,,,,,Q31,België,Mariakerke,51.0717,3.6733
Q2166168,Mariakerke,Place,,,,,,,,,,,,,,Q31,België,Q2166168,,
Q3099657,Marke,Place,,,,,,50.8061,,3.2322,,,,,,Q31,België,Marke,50.8061,3.2322
Q2535447,Markegem,Place,,,,,,50.9458,,3.4025,,,,,,Q31,België,Markegem,50.9458,3.4025
Q23482,Marseille,Place,,,,,,43.296666666667,,5.3763888888889,,,,,,Q142,Frankrijk,Marseille,43.296666666667,5.3763888888889
Q123634,Marylebone,Place,,,,,,,,,,,,,,Q145,Verenigd Koninkrijk,Q123634,,
Q597997,Massemen,Place,,,,,,50.9808,,3.8736,,,,,,Q31,België,Massemen,50.9808,3.8736
Q211073,Matadi,Place,,,,,,-5.8166666666667,,13.483333333333,,,,,,Q974,Congo-Kinshasa,Matadi,-5.8166666666667,13.483333333333
Q2656389,Mauritius Eiland,Place,,,,,,-20.3,,57.583333333333,,,,,,Q1027,Mauritius,Mauritius Island,-20.3,57.583333333333
Q2166865,Mazenzele,Place,,,,,,50.94283333333333,,4.172027777777778,,,,,,Q31,België,Mazenzele,50.94283333333333,4.172027777777778
Q162022,Mechelen,Place,,,,,,51.028055555555554,,4.480277777777777,,,,,,Q31,België,Mechelen,51.028055555555554,4.480277777777777
Q2132066,Mechelen-Bovelingen,Place,,,,,,50.7386,,5.2589,,,,,,Q31,België,Mechelen-Bovelingen,50.7386,5.2589
Q2561079,Meetkerke,Place,,,,,,51.2356,,3.1519,,,,,,Q31,België,Meetkerke,51.2356,3.1519
Q1849098,Meigem,Place,,,,,,51.0172,,3.54,,,,,,Q31,België,Meigem,51.0172,3.54
Q696355,Melle,Place,,,,,,51,,3.8,,,,,,Q31,België,Melle,51,3.8
Q2565209,Melsbroek,Place,,,,,,50.9144,,4.4767,,,,,,Q31,België,Melsbroek,50.9144,4.4767
Q1018423,Melton Mowbray,Place,,,,,,,,,,,,,,Q145,Verenigd Koninkrijk,Q1018423,,
Q2794293,Membruggen,Place,,,,,,50.8147,,5.5353,,,,,,Q31,België,Membruggen,50.8147,5.5353
Q213224,Menen,Place,,,,,,50.795555555556,,3.1216666666667,,,,,,Q31,België,Menen,50.795555555556,3.1216666666667
Q912106,Merchtem,Place,,,,,,50.966666666667,,4.2333333333333,,,,,,Q31,België,Merchtem,50.966666666667,4.2333333333333
Q985789,Mere,Place,,,,,,50.9228,,3.9714,,,,,,Q31,België,Mere,50.9228,3.9714
Q187755,Merelbeke,Place,,,,,,50.9939,,3.7461,,,,,,Q31,België,Merelbeke,50.9939,3.7461
Q2326156,Merkem,Place,,,,,,50.955,,2.8506,,,,,,Q31,België,Merkem,50.955,2.8506
Q680624,Merris,Place,,,,,,50.715277777778,,2.6613888888889,,,,,,Q142,Frankrijk,Merris,50.715277777778,2.6613888888889
Q737077,Mesen,Place,,,,,,50.766666666667,,2.9,,,,,,Q31,België,Mesen,50.766666666667,2.9
Q822783,Meulebeke,Place,,,,,,50.9497,,3.2869,,,,,,Q31,België,Meulebeke,50.9497,3.2869
Q63923,Meulestede,Place,,,,,,,,,,,,,,Q31,België,Q63923,,
Q1166,Michigan,Place,,,,,,44.34,,-85.58,,,,,,Q30,Verenigde Staten,Michigan,44.34,-85.58
Q2786493,Middelburg,Place,,,,,,,,,,,,,,Q31,België,Q2786493,,
Q52101,Middelburg,Place,,,,,,51.499722222222,,3.6136111111111,,,,,,Q31,België,Middelburg,51.499722222222,3.6136111111111
Q492369,Middelkerke,Place,,,,,,51.1847,,2.8192,,,,,,Q31,België,Middelkerke,51.1847,2.8192
Q19186,Middlesex,Place,,,,,,51.5,,-0.41666666666667,,,,,,Q145,Verenigd Koninkrijk,Middlesex,51.5,-0.41666666666667
Q149688,Mill Hill,Place,,,,,,,,,,,,,,Q145,Verenigd Koninkrijk,Q149688,,
Q377429,Moen,Place,,,,,,50.7678,,3.3981,,,,,,Q31,België,Moen,50.7678,3.3981
Q2041206,Moere,Place,,,,,,51.122330555556,,2.9556694444444,,,,,,Q31,België,Moere,51.122330555556,2.9556694444444
Q724573,Moerzeke,Place,,,,,,51.0628,,4.1531,,,,,,Q31,België,Moerzeke,51.0628,4.1531
Q220145,Moeskroen,Place,,,,,,50.7444,,3.2156,,,,,,Q31,België,Mouscron,50.7444,3.2156
Q1123846,Mogues,Place,,,,,,49.651388888889,,5.2791666666667,,,,,,Q142,Frankrijk,Mogues,49.651388888889,5.2791666666667
Q711,Mongolië,Place,,,,,,46,,105,,,,,,Q711,Mongolië,Mongolia,46,105
Q995533,Monroe,Place,,,,,,41.916388888889,,-83.397777777778,,,,,,Q30,Verenigde Staten,Monroe,41.916388888889,-83.397777777778
Q2223904,Mont-à-Leux,Place,,,,,,,,,,,,,,Q31,België,Q2223904,,
Q340,Montréal,Place,,,,,,45.5033426,,-73.5868411,,,,,,Q16,Canada,Montreal,45.5033426,-73.5868411
Q780561,Moorsele,Place,,,,,,50.8403,,3.1636,,,,,,Q31,België,Moorsele,50.8403,3.1636
Q628733,Moorslede,Place,,,,,,50.8906,,3.0628,,,,,,Q31,België,Moorslede,50.8906,3.0628
Q688781,Mortsel,Place,,,,,,51.17027777777778,,4.456666666666667,,,,,,Q31,België,Mortsel,51.17027777777778,4.456666666666667
Q83317,Mosoel,Place,,,,,,36.366666666667,,43.116666666667,,,,,,Q796,Irak,Mosul,36.366666666667,43.116666666667
Q1431633,Mount Clemens,Place,,,,,,42.597222222222,,-82.878055555556,,,,,,Q30,Verenigde Staten,Mount Clemens,42.597222222222,-82.878055555556
Q1726,München,Place,,,,,,48.1375,,11.575,,,,,,Q183,Duitsland,Munich,48.1375,11.575
Q2742,Münster,Place,,,,,,51.9625,,7.6255555555556,,,,,,Q183,Duitsland,Münster,51.9625,7.6255555555556
Q134121,Namen,Place,,,,,,50.466666666667,,4.8666666666667,,,,,,Q31,België,Namur,50.466666666667,4.8666666666667
Q12191,Nantes,Place,,,,,,47.217222222222,,-1.5538888888889,,,,,,Q142,Frankrijk,Nantes,47.217222222222,-1.5538888888889
Q580315,Nazareth,Place,,,,,,50.966666666667,,3.6,,,,,,Q31,België,Nazareth,50.966666666667,3.6
Q616933,Nederename,Place,,,,,,50.8658,,3.6422,,,,,,Q31,België,Nederename,50.8658,3.6422
Q2436688,Neerlinter,Place,,,,,,50.8392,,5.0228,,,,,,Q31,België,Neerlinter,50.8392,5.0228
Q822651,Nevele,Place,,,,,,51.0342,,3.5475,,,,,,Q31,België,Nevele,51.0342,3.5475
Q60,New York,Place,,,,,,40.71277777777778,,-74.00611111111111,,,,,,Q30,Verenigde Staten,New York City,40.71277777777778,-74.00611111111111
Q1384,New York,Place,,,,,,43,,-75,,,,,,Q30,Verenigde Staten,New York,43,-75
Q987754,Newcastle West,Place,,,,,,52.450988,,-9.054623,,,,,,Q27,Ierland,Newcastle West,52.450988,-9.054623
Q101254,Newport,Place,,,,,,51.58861111111111,,-2.997777777777778,,,,,,Q145,Verenigd Koninkrijk,Newport,51.58861111111111,-2.997777777777778
Q243851,Nieuw-Koudekerke,Place,,,,,,51.024722222222,,2.3908333333333,,,,,,Q142,Frankrijk,Coudekerque-Branche,51.024722222222,2.3908333333333
Q664,Nieuw-Zeeland,Place,,,,,,-41.2,,174,,,,,,Q664,Nieuw-Zeeland,New Zealand,-41.2,174
Q1847545,Nieuwkapelle,Place,,,,,,51,,2.8,,,,,,Q31,België,Nieuwkapelle,51,2.8
Q1865404,Nieuwkerke,Place,,,,,,50.7456,,2.8267,,,,,,Q31,België,Nieuwkerke,50.7456,2.8267
Q623310,Nieuwpoort,Place,,,,,,51.129444444444,,2.7513888888889,,,,,,Q31,België,Nieuwpoort,51.129444444444,2.7513888888889
Q2442951,Niles,Place,,,,,,41.83,,-86.253333333333,,,,,,Q30,Verenigde Staten,Niles,41.83,-86.253333333333
Q661710,Noirétable,Place,,,,,,45.817222222222,,3.765,,,,,,Q142,Frankrijk,Noirétable,45.817222222222,3.765
Q2346321,Noorderwijk,Place,,,,,,51.1406,,4.8397,,,,,,Q31,België,Noorderwijk,51.1406,4.8397
Q1060664,Noordpene,Place,,,,,,50.806111111111,,2.3980555555556,,,,,,Q142,Frankrijk,Noordpeene,50.806111111111,2.3980555555556
Q2042895,Noordschote,Place,,,,,,50.9542,,2.8111,,,,,,Q31,België,Noordschote,50.9542,2.8111
Q84957520,Noordwijk aan Zee,Place,,,,,,,,,,,,,,Q55,Nederland,Q84957520,,
Q20,Noorwegen,Place,,,,,,65,,11,,,,,,Q20,Noorwegen,Norway,65,11
Q23109,Norfolk,Place,,,,,,52.6725,,0.95,,,,,,Q145,Verenigd Koninkrijk,Norfolk,52.6725,0.95
Q7056086,North Meols,Place,,,,,,53.682,,-2.925,,,,,,Q145,Verenigd Koninkrijk,North Meols,53.682,-2.925
Q215354,Notting Hill,Place,,,,,,,,,,,,,,Q145,Verenigd Koninkrijk,Q215354,,
Q41262,Nottingham,Place,,,,,,52.955,,-1.1491666666667,,,,,,Q145,Verenigd Koninkrijk,Nottingham,52.955,-1.1491666666667
Q23092,Nottinghamshire,Place,,,,,,53.166666666667,,-1,,,,,,Q145,Verenigd Koninkrijk,Nottinghamshire,53.166666666667,-1
Q1909412,Nukerke,Place,,,,,,50.7969,,3.5947,,,,,,Q31,België,Nukerke,50.7969,3.5947
Q1023248,Oedelem,Place,,,,,,51.1694,,3.3392,,,,,,Q31,België,Oedelem,51.1694,3.3392
Q650376,Oekene,Place,,,,,,50.9203,,3.1603,,,,,,Q31,België,Oekene,50.9203,3.1603
Q2398408,Oeren,Place,,,,,,51.0231,,2.705,,,,,,Q31,België,Oeren,51.0231,2.705
Q1876354,Okegem,Place,,,,,,50.8556,,4.0553,,,,,,Q31,België,Okegem,50.8556,4.0553
Q4613418,Oksdonk,Place,,,,,,51.0075,,4.363889,,,,,,Q31,België,Oksdonk,51.0075,4.363889
Q28301,Olinda,Place,,,,,,-8.0088888888889,,-34.855,,,,,,Q155,Brazilië,Olinda,-8.0088888888889,-34.855
Q950007,Ooigem,Place,,,,,,50.8925,,3.3364,,,,,,Q31,België,Ooigem,50.8925,3.3364
Q2400293,Oostakker,Place,,,,,,51.0994,,3.7631,,,,,,Q31,België,Oostakker,51.0994,3.7631
Q2314278,Oostduinkerke,Place,,,,,,51.1158,,2.6819,,,,,,Q31,België,Oostduinkerke,51.1158,2.6819
Q12996,Oostende,Place,,,,,,51.225833333333334,,2.9194444444444443,,,,,,Q31,België,Ostend,51.225833333333334,2.9194444444444443
Q742892,Oostkamp,Place,,,,,,51.1544,,3.2353,,,,,,Q31,België,Oostkamp,51.1544,3.2353
Q1939288,Oostkerke,Place,,,,,,51.2778,,3.2939,,,,,,Q31,België,Oostkerke,51.2778,3.2939
Q2191886,Oostkerke,Place,,,,,,51.0464,,2.7986,,,,,,Q31,België,Oostkerke,51.0464,2.7986
Q1952054,Oostnieuwkerke,Place,,,,,,50.9403,,3.0597,,,,,,Q31,België,Oostnieuwkerke,50.9403,3.0597
Q822777,Oostrozebeke,Place,,,,,,50.916666666667,,3.3333333333333,,,,,,Q31,België,Oostrozebeke,50.916666666667,3.3333333333333
Q2555902,Oostvleteren,Place,,,,,,50.9331,,2.7419,,,,,,Q31,België,Oostvleteren,50.9331,2.7419
Q14988,Oostwinkel,Place,,,,,,51.1511,,3.5244,,,,,,Q31,België,Oostwinkel,51.1511,3.5244
Q930292,Opwijk,Place,,,,,,50.966666666667,,4.1833333333333,,,,,,Q31,België,Opwijk,50.966666666667,4.1833333333333
Q2491546,Otegem,Place,,,,,,50.8072,,3.4194,,,,,,Q31,België,Otegem,50.8072,3.4194
Q12992,Oudenaarde,Place,,,,,,50.85,,3.6,,,,,,Q31,België,Oudenaarde,50.85,3.6
Q835128,Oudenburg,Place,,,,,,51.183333333333,,3,,,,,,Q31,België,Oudenburg,51.183333333333,3
Q705028,Outrijve,Place,,,,,,50.7556,,3.43,,,,,,Q31,België,Outrijve,50.7556,3.43
Q2106759,Ouwegem,Place,,,,,,50.9119,,3.5969,,,,,,Q31,België,Ouwegem,50.9119,3.5969
Q599127,Overijse,Place,,,,,,50.783333333333,,4.5333333333333,,,,,,Q31,België,Overijse,50.783333333333,4.5333333333333
Q107986613,Overleie,Place,,,,,,,,,,,,,,Q31,België,Q107986613,,
Q2580321,Overleie,Place,,,,,,,,,,,,,,Q31,België,Q2580321,,
Q34217,Oxford,Place,,,,,,51.751944444444,,-1.2577777777778,,,,,,Q145,Verenigd Koninkrijk,Oxford,51.751944444444,-1.2577777777778
Q124230,Paddington,Place,,,,,,,,,,,,,,Q145,Verenigd Koninkrijk,Q124230,,
Q3892762,Palmata,Place,,,,,,43.91605,,10.54721,,,,,,Q38,Italië,Palmata,43.91605,10.54721
Q44213,Paraná,Place,,,,,,-31.733055555555556,,-60.52972222222222,,,,,,Q414,Argentinië,Paraná,-31.733055555555556,-60.52972222222222
Q90,Parijs,Place,,,,,,48.85666666666667,,2.352222222222222,,,,,,Q142,Frankrijk,Paris,48.85666666666667,2.352222222222222
Q255575,Passendale,Place,,,,,,50.90027777777778,,3.0205555555555557,,,,,,Q31,België,Passendale,50.90027777777778,3.0205555555555557
Q188096,Penang,Place,,,,,,5.4025,,100.365,,,,,,Q833,Maleisië,Penang,5.4025,100.365
Q2209469,Pendleton,Place,,,,,,53.851,,-2.371,,,,,,Q145,Verenigd Koninkrijk,Pendleton,53.851,-2.371
Q208209,Penzance,Place,,,,,,50.12139,,-5.53685,,,,,,Q145,Verenigd Koninkrijk,Penzance,50.12139,-5.53685
Q233129,Peoria,Place,,,,,,40.6925,,-89.59,,,,,,Q30,Verenigde Staten,Peoria,40.6925,-89.59
Q1884650,Perk,Place,,,,,,50.9331,,4.4969,,,,,,Q31,België,Perk,50.9331,4.4969
Q203000,Perth,Place,,,,,,56.395833333333336,,-3.4333333333333336,,,,,,Q145,Verenigd Koninkrijk,Perth,56.395833333333336,-3.4333333333333336
